Unnamed: 0,wav_file,txt_file,groundtruth_text,duration,age,gender,google_transcription,clean_text,clean_google_transcription,wordcount,clean_google_transcription_wer
49,data_processed/wav/ATL_se0_ag1_f_03_1_part_50.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_50.txt,"[Mm-hm.] And sometimes I mix like, oil with it. Like if I have tea tree oil or something, I'll put the lotion in my hand, and then I'll put the oil and rub it together cause I'm dark skinned. So I [gotta keep smooth.] [Sometimes /shea butter/.] Or sometimes raw coconut oil.",12.061,24,Female,is sometimes I mix like oil with it like if I have tea tree oil or something I put the lotion in my hand and then I put the oil in it together cuz I'm dark-skinned so I got to keep smooth how to keep smooth or sometimes while cooking oil,and sometimes i mix like oil with it like if i have tea tree oil or something ill put the lotion in my hand and then ill put the oil and rub it together cause im dark skinned so i gotta keep smooth sometimes shea butter or sometimes raw coconut oil,is sometimes i mix like oil with it like if i have tea tree oil or something i put the lotion in my hand and then i put the oil in it together cause im dark skinned so i got to keep smooth how to keep smooth or sometimes while cooking oil,51,0.2549019607843137
50,data_processed/wav/ATL_se0_ag1_f_03_1_part_51.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_51.txt,[Mm-hm.] [Gonna] feel nice /??/ thinking [my skin /???/.] [<laugh>],6.093,24,Female,he left me that I figure my school,going to feel nice thinking my skin,he left me that i figure my school,7,1.0
51,data_processed/wav/ATL_se0_ag1_f_03_1_part_52.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_52.txt,"I think- Ah wow. Maybe like, two, three years now. Yeah. /unintelligible/. No? Oh, only one? It seems like forever.",7.3439999999999985,24,Female,oh wow maybe like two three years and only one it seems like forever,i think ah wow maybe like two three years now yeah no oh only one it seems like forever,oh wow maybe like two three years and only one it seems like forever,19,0.3684210526315789
52,data_processed/wav/ATL_se0_ag1_f_03_1_part_53.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_53.txt,"[I notice] like they're building a lot of- they're building a lot of, um, apartments. Like they're building a lot of places up. Like, I know downtown Brooklyn they're building a lot of lofts and um, condos and stuff. They're building that up. Especially since the stadium is out there, they want it to fit the image I guess.",18.33,24,Female,I noticed by dead building a lot of the building a lot of apartment like they're building a lot of places up like I don't downtown Brooklyn they're building a lot of loss and condos and stuff they're building that especially since the stadium is out there they wanted to fit the image I guess,i notice like theyre building a lot of theyre building a lot of apartments like theyre building a lot of places up like i know downtown brooklyn theyre building a lot of lofts and condos and stuff theyre building that up especially since the stadium is out there they want it to fit the image i guess,i noticed by dead building a lot of the building a lot of apartment like theyre building a lot of places up like i dont downtown brooklyn theyre building a lot of loss and condos and stuff theyre building that especially since the stadium is out there they wanted to fit the image i guess,57,0.17543859649122806
53,data_processed/wav/ATL_se0_ag1_f_03_1_part_54.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_54.txt,"[So.] And like, on my old block, turn into a party, and like, when you go outside [<laugh>]",5.87,24,Female,and live on my old guy up turn into a party like when you go outside,so and like on my old block turn into a party and like when you go outside,and live on my old guy up turn into a party like when you go outside,17,0.29411764705882354
54,data_processed/wav/ATL_se0_ag1_f_03_1_part_55.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_55.txt,"it's music playing. It's a whole bunch of different restaurants now, um, a big Family Dollar.",7.407999999999999,24,Female,is music playing it's a whole bunch of different restaurants now I'm big Family Dollar,its music playing its a whole bunch of different restaurants now a big family dollar,is music playing its a whole bunch of different restaurants now im big family dollar,15,0.13333333333333333
55,data_processed/wav/ATL_se0_ag1_f_03_1_part_56.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_56.txt,"And that's maybe because I keep in contact with them too, so. And then some of my friends out here, they're from New York too, so.",5.761,24,Female,and that's maybe because I keep in contact with them to sew and then some of my friends out here there from New York to Seoul,and thats maybe because i keep in contact with them too so and then some of my friends out here theyre from ny too so,and thats maybe because i keep in contact with them to sew and then some of my friends out here there from ny to seoul,25,0.2
56,data_processed/wav/ATL_se0_ag1_f_03_1_part_57.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_57.txt,"They say, um, she's dragging, you dragging, like, [that means like],",5.409,24,Female,they say he's dragging the dragon like that,they say shes dragging you dragging like that means like,they say hes dragging the dragon like that,10,0.5
57,data_processed/wav/ATL_se0_ag1_f_03_1_part_58.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_58.txt,"[That mean like], okay like, say you're doing something and it's getting on my nerves. I be like, you dragging like, [you doing too much, basically.]",7.147,24,Female,tell me my okay light say you're doing something and it's getting my number like you dragging like you doing too much basically,that mean like okay like say youre doing something and its getting on my nerves i be like you dragging like you doing too much basically,tell me my okay light say youre doing something and its getting my number like you dragging like you doing too much basically,26,0.3076923076923077
58,data_processed/wav/ATL_se0_ag1_f_03_1_part_59.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_59.txt,"Um, what else some other stuff, but I can't think of it. It comes more out like when you talk, I guess. [That's brazy.]",7.234,24,Female,come on this time I can't think of it comes more I would like when you pull up again,what else some other stuff but i cant think of it it comes more out like when you talk i guess thats brazy,come on this time i cant think of it comes more i would like when you pull up again,23,0.6086956521739131
59,data_processed/wav/ATL_se0_ag1_f_03_1_part_60.wav,data_processed/txt/ATL_se0_ag1_f_03_1_part_60.txt,"You got, um, I don't really know. <ts> Yeah. I didn't- I didn't- It- w- Like I say I coulda helped you out with this more when- if I was in high school. Because now-",11.763,24,Female,I don't really know I didn't I didn't I say I could help you out with this more than one if I was in high school because now,you got i dont really know yeah i didnt i didnt it w like i say i coulda helped you out with this more when if i was in high school because now,i dont really know i didnt i didnt i say i could help you out with this more than one if i was in high school because now,33,0.30303030303030304
