/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_193.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_193.txt,DC WELL DC P DC PEOPLE LIKE THEY LIKE TO SAY MO AND BOB,1,DC? Well DC p- DC people like they like to say Mo and Bob.,5.3439999999999985
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_02_1_part_20.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_02_1_part_20.txt,MM HM UM IT WAS NOT MY CHOICE IT WAS THEIR WE'RE NOT CATHOLIC UM MY PARENTS WANTED A BETTER LIFE AND A BETTER EDUCATION FOR ME THAN THEY HAD AND AT THE TIME THE M WE CALLED IT JUNIOR HIGH SCHOOL THEY CALLED IT MIDDLE SCHOOL JUNIOR HIGH SCHOOL IT WAS,1,"Mm-hm. Um, it was not my choice it was their, we're not Catholic. Um, my parents wanted a better life and a better education for me than they had. And at the time, the m- we called it junior high school, they called it middle school, junior high school it [was-]",15.663
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag1_f_03_1_part_156.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag1_f_03_1_part_156.txt,THERE ARE I DIDN'T EVEN START TO LIKE UH THIS SUCKS CAUSE I HAVE A COLD UM I DIDN'T EVEN START TO LIKE THE CITY THAT I LIVED IN UNTIL I WAS MAYBE TWENTY FIVE,1,"There are. I didn't even start to like- <clears throat> uh, this sucks cause I have a cold. Um, I didn't even start to like the city that I lived in until I was maybe twenty-five.",10.046
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_03_1_part_111.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_03_1_part_111.txt,TELL ME ABOUT YOUR COUSINS YEAH UH MY COUSINS IT WAS ONE PARTICULAR COUSIN THAT I GREW UP WITH THAT WAS MY HOMIE THAT W THAT WAS MY DUDE HE WAS LIKE MY BROTHER WE WAS AROUND THE SAME AGE HE HAD ME BY A YEAR UH HE GREW UP IN DC BUT THEN THEY MOVED AWAY CAUSE HIS FATHER WAS IN THE AIR FORCE,1,"Tell me [about your cousins.] [Yeah.] Uh, my cousins it was one particular cousin that I grew up with, that was my homie. That w- that was my dude. He was like my brother. We was around the same age he had me by a year. Uh, he grew up in DC but then they moved away cause his father was in the Air Force.",22.79
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag1_f_03_1_part_52.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag1_f_03_1_part_52.txt,MM HM GONNA FEEL NICE THINKING MY SKIN,1,[Mm-hm.] [Gonna] feel nice /??/ thinking [my skin /???/.] [<laugh>],6.093
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag2_m_03_1_part_36.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag2_m_03_1_part_36.txt,THERE'S A BIGGER CALLING IN LIFE AND I RATHER BE FOCUSED YOU SEE WHAT I'M SAYING THAN BE BLOW BUT I STILL GET I STILL GET BLOW AND I AIN'T EVEN NECESSARILY JUST TALKING ABOUT WEED YOU FEEL ME,1,"there's a bigger calling in life, and I rather be focused, you see what I'm saying, than be blow. But I still get- I still get blow, and I ain't even necessarily just talking about weed, you feel me.",8.475
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag3_f_02_3_part_29.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag3_f_02_3_part_29.txt,I UH BUT I'M AFRAID TO DRIVE IT I SAID WHY HE SAID UH CAUSE IT'S GOT AIR CONDITIONING AND I KNOW IT'S GONNA BURN UP A LOT OF GAS I SAID NO THAT'S NOT THE WAY IS IS NOW THEY MAKE CARS BETTER NOW THEY DON'T BURN ANYMORE GAS THAN A,1,"I, uh, but I'm afraid to drive it. I said, why? He said, uh, cause it's got air conditioning. And I know it's gonna burn up a lot of gas. I said, no, that's not the way is is now. They make cars better now. They don't burn anymore gas than a",20.347
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_f_02_1_part_29.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_f_02_1_part_29.txt,REALLY KNOW WAS A DC TERM BUT TH YEAH THEY WOULD CALL MARYLAND GIRLS BAMAS BECAUSE DC GIRLS HAD THIS CITY SWAG AND UM THE THING ABOUT DC AND THEIR PRIDE AND AND ONE OF THE REASONS THAT I THINK LIKE DC WAS KIND OF HYPED UP IN THE HEAD LIKE THEY WERE IS BECAUSE WE'VE ALWAYS,1,"really know was a DC term. But th- yeah, they would call Maryland girls bamas because DC girls had this city swag. And, um, the thing about DC and their pride and- and one of the reasons that I think like, DC was kind of hyped up in the head like they were is because we've always",20.272
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_f_02_2_part_45.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_f_02_2_part_45.txt,EXCUSE ME THE SUN COME OUT AND HELP THE WATER GO DOWN DISSOLVE THE WATER SO UM THAT THURSDAY SUN CAME OUT SO NICE AND PRETTY AND UM SO I THINK EVERYBODY IN PRINCEVILLE WAS TRYING TO UM,1,"excuse me, the sun come out and help the water go down. Dissolve the water. <ts> So, um, that Thursday, sun came out so nice and pretty. And um, so I think everybody in Princeville was trying to um,",21.226
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag1_f_02_1_part_66.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag1_f_02_1_part_66.txt,OKAY SO WHEN I FIRST MOVED DOWN HERE LIKE I SAID I MOVED INTO A NEIGHBORHOOD SO YOU GOTTA GET GET TO KNOW EVERYBODY IN THE CUL DE SAC THAT'S A THAT'S ANOTHER GEORGIA THING Y'ALL W,1,"Okay. So when I first moved down here, like I said, I moved into a neighborhood, so you gotta get- get to know everybody in the cul-de-sac. That's a- that's another Georgia thing. [Y'all w-]",9.964
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag4_f_01_1_part_51.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag4_f_01_1_part_51.txt,YOU KNOW BLACK POWER IT WAS THE BLACK PANTHERS IT WAS KIND OF THAT ERA AND BUT THESE WERE PEOPLE WHO WANTED TO BE EDUCATED AND MOST OF THEIR BUILDINGS WERE DOWNTOWN NEAR UM LIKE UM SECOND AND UM WHERE THAT NEW WALMART IS DOWN IN NORTHEAST,1,"you know, Black Power. It was the Black Panthers. It was kind of that era. And- But these were people who wanted to be educated, and most of their buildings were downtown near um, like um, Second and um, where that new Walmart is, [down in Northeast.]",17.65
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag1_m_02_1_part_28.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag1_m_02_1_part_28.txt,SO IT GROOMED ME F TO LIKE KNOW THE FOUNDATION MOST OF THE PEOPLE OUT HERE THAT SHOOT MUSIC VIDEOS OR WORK ON FILM THEY ALL COME FROM A FILM WORLD THEY NEVER REALLY GOT THE FOUNDATION OF THEATER YOU KNOW TH THOSE KIDS DON'T TAKE THAT THEATER CLASS OR THAT THEATER LIT CLASS THEY RATHER TAKE THE CGI CLASS YOU KNOW WHAT I MEAN THE THE THE PRODUCTION CLASS SO IT WAS COOL THAT I TOOK THOSE CLASSES BECAUSE,1,"So it groomed me f- to like know the foundation. Most of the people out here that shoot music videos or work on film, they all come from a film world. They never really got the foundation of theater, you know. Th- those kids don't take that theater class or that theater lit class. They rather take the CGI class, you know what I mean, the- the- the production class. So it was cool that I took those classes, because",20.551
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag1_f_02_1_part_15.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag1_f_02_1_part_15.txt,SO WE'RE PLANNING TO GO UM DURING THE SUMMERTIME WHEN EVERYBODY'S HOME,1,"So we're planning to go um, during the summertime when everybody's home.",5.78
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_f_01_1_part_178.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_f_01_1_part_178.txt,MAY HAVE LIKE PRECONCEIVED NOTIONS ABOUT THIS CHILD ALREADY AND LIKE DOESN'T LIVE IN THE AREA WHERE THIS CHILD IS GROWING UP HAS PRECONCEIVED NOTIONS ABOUT THE AREA THAT THEY LIVE IN A AND LIKE WHAT THIS CHILD CAN ACTUALLY ACCOMPLISH SO LIKE JUST BEING ABLE TO LOOK AT THESE THINGS ALL THESE THINGS THAT LIKE YOU KNOW THEY HAD BEEN KIND OF ON THE PERIPHERAL TO ME GROWING UP WERE STARTING TO LIKE MAKE MORE SENSE,1,"may have like preconceived notions about this child already, and like doesn't live in the area where this child is growing up, has preconceived notions about the area that they live in, a- and like what this child can actually accomplish. So like just being able to look at these things- all these things that like, you know, they had been kind of on the peripheral to me growing up, were starting to like, make more sense.",20.533
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag3_f_02_3_part_76.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag3_f_02_3_part_76.txt,LAB WORK AND UM I WENT ON AND HAD THE SURGERY AND AFTER UM I FOUND OUT ABOUT THE CANCER THE NURSE PRACTITIONER TOLD ME THAT WHEN THEY,1,"lab work. And, um, I went on and had the surgery. And, after, um, I found out about the cancer, the nurse practitioner told me that when they",20.169
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag1_f_03_1_part_39.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag1_f_03_1_part_39.txt,UM I CAN'T EVEN REALLY SAY THAT I'VE CHANGED CAUSE I WAS STILL DEVELOPING THEY WERE FORMATIVE YEARS SO LIKE I CAN'T SAY I WAS SOMETHING AND NOW I'M SOMETHING ELSE,1,"[Um.] I can't even really say that I've changed, cause I was still developing. They were formative years. [So] like, I can't say I was something and now I'm something [else.]",9.922
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_m_01_3_part_1.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_m_01_3_part_1.txt,UM SO BUT IN IN TERMS LIKE THE IMPACT ON THE STUDENTS UM I PITTSFORD WORK CR HAS CREATED ALMOST A BUBBLE WHERE YOU'LL HAVE KIDS WHO'VE TRAVELED ALL OF THE WORLD WHO GO TO THESE SCHOOLS BUT HAVE NO CONCEPT OF DIVERSITY THEY HAVE NO CONCEPT OF UH UH OF,1,"Um, <ts> So, but in, in terms like the impact on the students, um, I- Pittsford work cr- has created almost a bubble. Where, you'll have kids who've traveled all of the world who go to these schools. But, have no concept of diversity. They have no concept of Uh, uh, of-",20.599
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_195.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_195.txt,BOB WHAT'S UP BOB WHAT'S UP HOMIE WHAT'S UP B WHAT'S UP WHATEVER YOU KNOW WHAT I'M SAYING NEW YORK NEW YORK THAT'S A NEW YORK THING,1,"Bob. What's up, Bob. What's up, homie. What's up, B. What's up, whatever, you know what I'm saying. [New York-] New York- that's a New York thing,",6.376
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_f_03_1_part_163.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_f_03_1_part_163.txt,IT'S VERY LONG AND THEN THEY DIDN'T WANNA TAKE THE TRAIN HOME THEY BE LIKE WE COULD WALK AND THEN WALK DOWN HERE GET ON THE BUS AND WALK NO I'M LEAVING GOING HOME,1,"It's very long. And then they didn't wanna take the train home. They be like, we could walk and then walk down here, get on the bus and walk. No. I'm leaving, going home.",10.795
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag1_f_03_1_part_181.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag1_f_03_1_part_181.txt,AT THE SAME TIME LIKE THERE'S ALMOST EQUALLY AS MANY PEOPLE THAT ARE EVERYTHING ELSE,1,"at the same time like, there's almost equally as many people that are everything else.",6.3820000000000014
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_04_1_part_260.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_04_1_part_260.txt,PHYSICALLY IT'S KILLING YOURSELF FROM A SPIRITUAL PERSPECTIVE THAT I DON'T HAVE TO BE RIGHT ALL THE TIME I DON'T HAVE TO KNOW EVERYTHING SO I DON'T HAVE TO TAKE ANGER TO EVERYTHING I DON'T HAVE TO HAVE AN OPINION ABOUT EVERYTHING,1,"physically, it's killing yourself from a spiritual perspective that- I don't have to be right all the time. I don't have to know everything. So I don't have to take anger to everything. I don't have to have an opinion about everything.",20.248
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag1_m_02_1_part_100.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag1_m_02_1_part_100.txt,MM THAT'S A GOOD ONE SEE I'M ROCKING POWERADE BECAUSE IT'S CHEAPER,1,"Mm, that's a good one. See, I'm rocking Powerade because it's cheaper.",6.505
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag3_f_04_1_part_31.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag3_f_04_1_part_31.txt,AND THEY DID SHE AND HER S YOUNGEST SON AND WE GOT IT I HAD A TRUCK THEN AND SHE DROVE,1,And they did- She and her s- youngest son and we got it- I had a truck then. And she drove,10.542
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag2_f_01_1_part_65.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag2_f_01_1_part_65.txt,BUT IT'S WEIRD BUT I STILL HAVE THAT RESPECT FOR MY MOTHER LIKE STILL GONNA CALL HER MA SHE NAMED ME AFTER HER IT'S SO WEIRD BUT UM SO MY MOM,1,"<laugh> But it's weird but I still have that respect for my mother like, still gonna call her Ma. She named me after her, it's so weird. But um- [/So my mom-/]",8.61
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_f_01_1_part_68.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_f_01_1_part_68.txt,IT'S A LOT OF HISPANIC AND UM EAST AFRICAN CULTURES HERE IT'S A LOT OF ETHIOPIANS AND ERITREANS AND SPANISH PEOPLE OUTSIDE OF WHITE PEOPLE I THINK IT COULD BE GOOD BUT,1,"It's a lot of Hispanic and um, East African cultures here. It's a lot of Ethiopians and Eritreans and Spanish people, outside of white people. I think it could be good, but-",17.901
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag2_f_02_1_part_26.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag2_f_02_1_part_26.txt,SO I HAD TO READ A LOT MORE UM AND I LEARNED OF COURSE AT A VERY YOUNG AGE THAT READING IS MY KEY TO GOING ANYWHERE IN LIFE UH SO THAT CAME BACK WITH ME AT THAT POINT IN TIME,1,"[So] I had to read a lot more. Um, and I learned of course, at a very young age that reading is my key to going anywhere in life. Uh, so that came back with me at that point in time.",9.595
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_f_01_1_part_57.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_f_01_1_part_57.txt,HAVE YOU HAVE YOU EVER SEEN THE OLD WOOD YOU SAW THE OLD WOODSON IT REMIND ME ME OF THE OLD WOODSON HIGH SCHOOL,1,[Have you]- Have you ever seen the old Wood- You saw the old Woodson? It remind me- me of the old Woodson high school.,5.242000000000001
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_179.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_179.txt,YOU CAN ASK HER LIKE I TOLD HER LIKE I DON'T I FEEL LIKE I'M TOUCHING A LITTLE BOY YOU TOO SKINNY AND SHIT YOU KNOW WHAT I'M SAYING LIKE I NEED SOME I NEED SOME CUSHION WITH IT THIS MY MOM I CAN CALL HER BACK,1,"You can aks her, like I told her like I don't- I feel like I'm touching a little boy, you too skinny and shit you know what I'm saying like, I need some- I need some cushion with it. This my mom, I can call her back.",10.062
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag3_f_03_1_part_1.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag3_f_03_1_part_1.txt,WELL NO WHEN I WHEN I GOT SIXTEEN OR SEVENTEEN I LEFT AND GOT ME A LITTLE JOB UP IN VIRGINIA BEACH,1,"Well no, when I- when I got sixteen or seventeen I left and got me a little job up in Virginia Beach.",7.198
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_f_02_2_part_49.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_f_02_2_part_49.txt,SOME OF THAT DAY BUT I DIDN'T KNOW IT WAS ANYTHING WAS GONNA FLOOD EVEN WENT BACK TO MY MOM HOUSE THAT EVENING AFTER WORK,1,"some of that day, but I didn't know it was anything was gonna flood. Even went back to my mom house that evening after work (laughing).",7.422999999999999
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag4_m_01_1_part_154.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag4_m_01_1_part_154.txt,YEAH I EAT MUMBO SAUCE YEAH MUMBO SAUCE UH POPULAR IN THE BACK IN THE SIXTIES TOO UH YOU MIGHT NOT BE FAMILIAR WITH WINGS N WITH WINGS N THINGS WINGS N THINGS WINGS N' MORE WINGS USED TO BE A PLACE CALLED WINGS AND WINGS AND THINGS IN DC,1,"Yeah I eat mumbo sauce, yeah. Mumbo sauce uh, popular in the- back in the sixties too uh, you might not be familiar with Wings-N- with Wings-N-Things. Wings-N-Things, Wings N' More Wings, used to be a place called Wings and- Wings and Things in DC.",13.335
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag2_m_02_1_part_100.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag2_m_02_1_part_100.txt,YOU KNOW WHAT I'M SAYING MOVIES WHATEVER IT IT SHOWS HOW WE ARE USED AS PAWNS TO GET TO A BIGGER PLATEAU WE CREATE A REVENUE AND THEN THEY TAKE IT FROM UNDER US SO IT'S ALL THESE LOOPHOLES BECAUSE AGAIN WE'RE BLINDED BY THE NOW WHAT'S IN FRONT OF US BUT ME I'M THINKING WHEN I GET MONEY OR PEOPLE THROW MONEY AT ME WHERE AM I GONNA BE TEN YEARS FROM NOW WHERE AM I GONNA BE TWENTY YEARS FROM NOW WHERE D,1,"you know what I'm saying, movies, whatever. It- it shows how we are used as pawns to get to a bigger plateau. We create a revenue and then they take it from under us, so it's all these loopholes because again, we're blinded by the now what's in front of us. But me, I'm thinking when I get money, or people throw money at me, where am I gonna be ten years from now? Where am I gonna be twenty years from now? Where d-",22.898000000000003
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_02_1_part_15.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_02_1_part_15.txt,UM THE APARTMENT WAS COOL UM LIKE UH WHO WHO LIVED THERE I HAD MY MOM GRANDMOTHER GREAT GRANDMOTHER AND MY UNCLE UM BELIEVE IT WAS A,1,"Um, the apartment was cool. Um, (laughing) like, uh, who- who lived there? I had my mom, grandmother, great-grandmother, and my uncle. Um, believe it was a",21.549
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag3_f_01_1_part_28.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag3_f_01_1_part_28.txt,CAUSE I S I STARTED AT THE OLD ON CLIFFORD OR WHATEVER I ONLY WENT THERE FOR NINTH GRADE AND THEN I WENT T THEY BUILT THE NEW ONE SO I WAS THE FIRST CLASS AT THE NEW ONE SO IT WAS A TRADE SCHOOL SO I LOVED IT,1,"cause I s- I started at the old /RD-SCHOOL-3/ on Clifford or whatever. I only went there for ninth grade. And then I went t- they built the new one, so I was the first class at the new one. So, it was a trade school, [so I] loved it,",13.837
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_f_02_1_part_4.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_f_02_1_part_4.txt,UM AND HE'S A REGIONAL MANAGER FOR HOME DEPOT M,1,"Um, and he's a regional manager for Home Depot. [M-]",5.132999999999999
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag3_f_01_1_part_173.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag3_f_01_1_part_173.txt,MM HM UM SOME OF THE BE WE HAD WHEN WE FIRST WENT GO GO FIRST CAME ABOUT YOU HAD AIR RAID TROUBLE FUNK JUNK YARD,1,"[Mm-hm.] Um, some of the be- We had, when we first went- go go first came about, you had Air Raid, Trouble Funk, Junk Yard.",8.68
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_01_1_part_4.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_01_1_part_4.txt,WELL AT ONE TIME WHEN I WAS COMING UP M AROUND THE TIME THEY WOULD SAY YOU WOULD HAVE TO HAVE BEEN AT LEAST MINIMUM THE SECOND GENERATION IF NOT THE THIRD,1,"Well at one time when I was coming up, m- around the time, they would say you would have to have been at least minimum the second generation, if not the third.",9.062
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_02_1_part_46.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_02_1_part_46.txt,OH IT'S MUSIC CLASS MY MUSIC TEACHER COMES TO MY CLASS AND WE TALK ABOUT MUSIC AND STUFF OH IT'S YOU KNOW PE OUR MUSI OUR PE TEACHER COMES TO OUR CLASS COVERS THE HEALTH STUFF AND THEN WE ALL GO OUTSIDE OH IT'S YOU KNOW SO FOR JUNIOR HIGH SCHOOL WE IT WAS THE OPPOSITE IT WAS INVERTED,1,"oh, it's music class, my music teacher comes to my class, and we talk about music and stuff. Oh, it's, you know, PE. Our musi- our PE teacher comes to our class, covers the health stuff, and then we all go outside. Oh it's- you know, so for junior high school, we- it was the opposite, it was inverted.",20.678
